group;name;protein;fat;carb;calorie
Üzletben kapható termékek;Blue Dragon enyhén csípős Hoisin wok szósz szójaszósszal, fokhagymával, fűszerekkel 120 g;1,3;1,4;30,0;139;582
Üzletben kapható termékek;Blue Dragon enyhén csípős Teriyaki wok szójaszósz, mirin ízű édes szósz rizsborral 120 g;1,3;0,2;22,4;97;410
Üzletben kapható termékek;Blue Dragon rizsecet 150 ml;0,2;0,1;0,9;18;78
Üzletben kapható termékek;Blue Dragon rizspalacsinta 134 g;5,8;0,5;77,4;337;1430
Üzletben kapható termékek;Blue Dragon sushi csomag 315 g;46,1;0,0;7,0;349;1482
Üzletben kapható termékek;Blue Dragon sushi rizs 500 g;6,8;0,9;78,0;347;1475
Üzletben kapható termékek;Blue Dragon szárított algalapok 11 g;46,1;0,1;41,0;350;1485
Üzletben kapható termékek;Blue Dragon wasabi paszta 45 g;3,8;9,2;39,2;260;1070
Üzletben kapható termékek;Boci Aero tejcsokoládé nyuszi levegőbuborékos töltelékkel töltött tejcsokoládé golyókkal 100 g;5,6;31;58,6;540;2255
Üzletben kapható termékek;Boci Aero tejcsokoládé tojás levegőbuborékos töltelékkel töltött tejcsokoládé golyókkal 100 g;5,6;31;58,6;540;2255
Üzletben kapható termékek;Boci Banánhajó 85 g;4,9;31,9;53,6;527;2201
Üzletben kapható termékek;Boci Epertorta 90 g;3,9;33,0;59,6;553;2310
Üzletben kapható termékek;Boci étcsokoládé 90 g;6,2;27,8;50,7;487;2035
Üzletben kapható termékek;Boci fehér csokoládé 90 g;4,5;30,9;62,8;547;2287
Üzletben kapható termékek;Boci joghurtízű krémmel töltött tejcsokoládé ropogós búzapehellyel 85 g;4,2;31,9;60,1;547;2283
Üzletben kapható termékek;Boci kókuszízű krémmel töltött fehér csokoládé ostyadarabokkal 90 g;3,9;33,4;60,8;560;2339
Üzletben kapható termékek;Boci Kókuszkocka 90 g;5,2;33,4;54,4;546;2277
Üzletben kapható termékek;Boci meggyes-kekszes tejcsokoládé 90 g;5,0;26,9;62,4;517;2161
Üzletben kapható termékek;Boci Rigó Jancsi 90 g;6,0;31,5;49,5;511;2131
Üzletben kapható termékek;Boci sárgabarackos-kekszes étcsokoládé 90 g;6,3;25,5;53,0;477;1993
Üzletben kapható termékek;Boci sárgabarackos-kekszes tejcsokoládé 90 g;5,1;26,7;62,0;513;2148
Üzletben kapható termékek;Boci Sztracsatella fehér csokoládé étcsokoládé darabokkal és ropogós búzapehellyel 90 g;4,9;29,9;62,2;541;2260
Üzletben kapható termékek;Boci Tarka 90 g;3,9;32,2;60,0;548;2286
Üzletben kapható termékek;Boci tejcsokoládé 90 g;7,4;32,6;54,8;545;2275
Üzletben kapható termékek;Boci tejcsokoládé figura 18,5 g;5,4;31,2;59,6;544;2272
Üzletben kapható termékek;Boci tejcsokoládé nyuszi 18,5 g;5,4;31,2;59,6;544;2272
Üzletben kapható termékek;Boci tejcsokoládé nyuszi 40 g;5,4;31,1;58,8;540;2257
Üzletben kapható termékek;Boci tejcsokoládé nyuszi 45 g;5,4;31,2;59,6;544;2272
Üzletben kapható termékek;Boci tejcsokoládé nyuszi 70 g;5,4;31,2;59,6;544;2272
Üzletben kapható termékek;Boci tejcsokoládé tojás 15 g;5,4;31,1;58,8;540;2257
Üzletben kapható termékek;Boci tejcsokoládé tojás 40 g;5,4;31,1;58,8;540;2257
Üzletben kapható termékek;Boci tejeskávé ízű krémmel töltött tejcsokoládé 90 g;5,4;31,6;54,9;528;2204
Üzletben kapható termékek;Boci Tiramisu 85 g;4,9;31,1;53,7;521;2173
Üzletben kapható termékek;Boci Túrógombóc 90 g;4,9;31,9;53,5;527;2197
Üzletben kapható termékek;Bogutti BisCiok ropogós keksz csokoládéval 150 g;6,0;27;58;491;2052
Üzletben kapható termékek;bombus Raw Energy Apple  and  Cinnamon gyümölcs szelet 50 g;2;0,4;76;302;1265
Üzletben kapható termékek;bombus Raw Energy Coconut  and  Cocoa gyümölcs szelet 50 g;5;18;61;406;1698
Üzletben kapható termékek;bombus Raw Energy Maracuja  and  Coconut gyümölcs szelet 50 g;4;18;60;398;1664
Üzletben kapható termékek;Bona Vita Bran Flakes gabonapehely 450 g;12;2,5;66;363;1531
Üzletben kapható termékek;Bona Vita Choco Balls kakaó ízű gabonagolyó 375 g;7,7;2,3;82;398;1646
Üzletben kapható termékek;Bona Vita Choco Shells cereáliás, kakaós kagylócskák 375 g;8,5;2,3;79;381;1612
Üzletben kapható termékek;Bona Vita Cinnamon Magic fahéjas gabona négyzetek 375 g;7,6;15;65;441;1850
Üzletben kapható termékek;Bona Vita csokis ropogós müzli fehér csokoládéval és eperrel 700 g;7,4;17;67;462;1939
Üzletben kapható termékek;Bona Vita Duo Balls gabonafélék keverékéből készült kakaós és fehér csokoládé ízű gabonagolyó 350 g;7,2;4,0;83;404;1712
Üzletben kapható termékek;Bona Vita Good Porridge csokoládés zabkása 4 x 65 g;9,2;9,0;70;410;1727
Üzletben kapható termékek;Bona Vita Good Porridge zabkása erdei gyümölccsel 4 x 65 g;7,9;7,9;67;383;1614
Üzletben kapható termékek;Bona Vita Honey Rings mézes gabonakarikák 375 g;6,3;2,3;81;373;1580
Üzletben kapható termékek;Bona Vita kukoricapehely 375 g;7,9;1,2;85;386;1640
Üzletben kapható termékek;Bona Vita ropogós csokis müzli 750 g;7,4;18;66;466;1956
Üzletben kapható termékek;Bona Vita ropogós müzli 3 féle csokoládéval 700 g;7,1;19;66;474;1987
Üzletben kapható termékek;Bona Vita ropogós müzli eperrel 750 g;7,5;16;68;457;1920
Üzletben kapható termékek;Bona Vita ropogós sült müzli gyümölccsel 375 g;7,0;16;69,2;438;1841
Üzletben kapható termékek;Bonbonetti Arany Kakaó holland kakaópor 125 g;20,0;21,0;11,0;377;1560
Üzletben kapható termékek;Bonbonetti Arany Kakaó zsírszegény kakaópor 125 g;22,0;11,0;13,0;314;1300
Üzletben kapható termékek;Bonbonetti Cherry Queen étcsokoládés konyakmeggy 192 g;2,5;15,9;62,1;436;1830
Üzletben kapható termékek;Bonbonetti crispys mogyorókrémmel töltött tejcsokoládés praliné 113 g;6;33,6;57;558;2328
Üzletben kapható termékek;Bonbonetti dunakavics 70 g;12;21,7;54,6;463;1940
Üzletben kapható termékek;Bonbonetti francia drazsé 70 g;2;12;81,7;448;1890
Üzletben kapható termékek;Bonbonetti Moments mogyorós tejcsokoládé desszert 121 g;6,5;33,8;55,5;557;2322
Üzletben kapható termékek;Bonduelle bébirépa 400 g;0,6;0,3;3,4;23;98
Üzletben kapható termékek;Bonduelle Bon Menu Barbeque vörösbab barbeque mártásban 430 g;5,2;0,7;13;90;379
Üzletben kapható termékek;Bonduelle Bon Menu Chili vörösbab csípős mexikói mártásban 430 g;4,7;2,9;12,1;106;442
Üzletben kapható termékek;Bonduelle Bon Menu Curry fehérbab curry mártásban 430 g;4,2;3,0;14,7;111;464
Üzletben kapható termékek;Bonduelle Bon Menu Mexicana vörösbab kukoricával, enyhe mexikói mártásban 430 g;4,0;2,8;14,7;107;450
Üzletben kapható termékek;Bonduelle Bon Menu Paradicsom fehérbab paradicsommártásban 430 g;3,9;0,5;14,3;88;369
Üzletben kapható termékek;Bonduelle Créatif Duett zöldségkeverék 400 g;1,7;0,3;4,0;31;130
Üzletben kapható termékek;Bonduelle Créatif Duo zöldborsó-bébirépa keverék 400 g;2,5;0,6;6,1;48;200
Üzletben kapható termékek;Bonduelle Créatif Florida zöldségkeverék 340 g;4,1;1,7;9,7;81;340
Üzletben kapható termékek;Bonduelle Créatif Mexico zöldségkeverék 340 g;3,4;1,5;11,4;81;340
Üzletben kapható termékek;Bonduelle Créatif Olíva zöldségkeverék 310 g;2,0;3,5;6,8;76;314
Üzletben kapható termékek;Bonduelle Créatif Sombrero zöldségkeverék 340 g;3,6;1,6;18,2;109;458
Üzletben kapható termékek;Bonduelle csemegeuborka 3-6 cm 550 g;1,2;0,1;4,6;28;116
Üzletben kapható termékek;Bonduelle csemegeuborka 5-8 cm 680 g;1,2;0,1;4,6;28;116
Üzletben kapható termékek;Bonduelle Gold BIO morzsolt csemegekukorica 150 g;2,9;1,9;10,8;80;334
Üzletben kapható termékek;Bonduelle Gold Chili morzsolt csemegekukorica paprikával és chilivel 310 g;2,2;1,0;13,1;76;321
Üzletben kapható termékek;Bonduelle Gold morzsolt csemegekukorica 340 g;2,9;1,9;10,8;80;334
Üzletben kapható termékek;Bonduelle Gold morzsolt csemegekukorica 670 g;2,9;1,9;10,8;80;334
Üzletben kapható termékek;Bonduelle Inspirációk csicseriborsó 2 x 80 g;6,4;2,2;14,7;120;502
Üzletben kapható termékek;Bonduelle Inspirációk Gold csemegekukorica 2 x 85 g;2,9;1,9;10,8;80;334
Üzletben kapható termékek;Bonduelle Inspirációk vörösbab 2 x 80 g;8,3;0,5;15,2;111;468
Üzletben kapható termékek;Bonduelle morzsolt csemegekukorica 340 g;3,0;1,3;20,5;112;471
Üzletben kapható termékek;Bonduelle Prémium egész csiperkegomba fejek 280 g;2,2;0,4;0,6;19;79
Üzletben kapható termékek;Bonduelle Prémium mini egész csiperkegomba fejek 280 g;2,2;0,4;0,6;19;79
Üzletben kapható termékek;Bonduelle Prémium szeletelt csiperkegomba 280 g;2,2;0,4;0,6;19;79
Üzletben kapható termékek;Bonduelle szeletelt csiperkegomba 400 g;2,2;0,4;0,9;19;82
Üzletben kapható termékek;Bonduelle szeletelt ecetes cékla 540 g;1,2;0,1;6,9;37;157
Üzletben kapható termékek;Bonduelle szuperédes és ropogós csemegekukorica 530 g;2,9;1,7;11,7;79;332
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt cannellini fehérbab 310 g;6,6;1,0;10,4;91;382
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt csicseriborsó 310 g;6,4;2,2;14,7;120;502
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt egész zöldbab 295 g;1,5;0,5;2,5;26;110
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt lencse 310 g;8,5;0,7;14,2;107;449
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt vörösbab 310 g;8,3;nyomokban;15,2;111;468
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt zsenge zöldborsó 160 g;5,9;0,9;6,7;71;299
Üzletben kapható termékek;Bonduelle Vapeur gőzben párolt zsenge zöldborsó 320 g;5,9;0,9;6,7;71;299
Üzletben kapható termékek;Bonduelle vörösbab 800 g;7,2;0,8;11,4;94;394
Üzletben kapható termékek;Bonduelle zöldborsó 400 g;5,5;0,7;7,4;73;307
Üzletben kapható termékek;Bonduelle zöldborsó 530 g;6,3;0,8;8,0;81;341
Üzletben kapható termékek;Bonduelle zöldborsó 660 g;6,3;0,8;8,0;81;341
Üzletben kapható termékek;Bonduelle zöldborsó 800 g;5,5;0,7;7,4;73;307
Üzletben kapható termékek;Bonne Maman füge extra dzsem 370 g;0,7;0,2;59;243;1034
Üzletben kapható termékek;Bonne Maman málna extra dzsem 370 g;0,7;0,2;57;239;1016
Üzletben kapható termékek;Borges extra szűz olívaolaj 500 ml;0;100;0;900;3700
Üzletben kapható termékek;Borges extra szűz olívaolaj 750 ml;0;100;0;900;3700
Üzletben kapható termékek;Bounty kókuszos szeletek étcsokoládéba mártva 2 db 57 g;3,5;27;56;492;2056
Üzletben kapható termékek;Bounty kókuszos szeletek tejcsokoládéba mártva 2 db 57 g;3,7;26;59;487;2035
Üzletben kapható termékek;Bounty kókuszos szeletek tejcsokoládéba mártva 228 g;3,8;26,0;58,3;488;2040
Üzletben kapható termékek;Bounty Trio kókuszos szeletek tejcsokoládéba mártva 3 db 85 g;3,7;26;59;487;2035
Üzletben kapható termékek;Breakfast King extrudált kukoricapehely 1000 g;7,9;1,2;85,0;386;1640
Üzletben kapható termékek;Breakfast King fahéjas gabonapehely 250 g;7,6;12,0;70,0;429;1805
Üzletben kapható termékek;Breakfast King kakaós gabonagolyók hozzáadott vitaminokkal és ásványi anyagokkal 250 g;7,5;1,6;84,0;387;1640
Üzletben kapható termékek;Breakfast King kakaós gabonapelyhek hozzáadott vitaminokkal és vassal 250 g;9,1;4,0;75,0;386;1632
Üzletben kapható termékek;Breakfast King mézes gabonakarikák hozzáadott vitaminokkal és ásványi anyagokkal 250 g;7,8;2,3;83,0;389;1649
Üzletben kapható termékek;Bretas zöld olajbogyó feta sajttal töltve 290 g;2,1;18,60;1,8;191;800
Üzletben kapható termékek;Bretas zöld olajbogyó fokhagymával töltve 300 g;1,29;13,30;4,1;141;590
Üzletben kapható termékek;Bretas zöld olajbogyó mandulával töltve 300 g;3,2;17,3;1,5;185;775
Üzletben kapható termékek;Calvo tonhal napraforgóolajban 160 g;17;33;0;367;1534
Üzletben kapható termékek;Calvo tonhal napraforgóolajban 3 x 80 g;17;33;0;367;1534
Üzletben kapható termékek;Canderel aszpartám és aceszulfám-K alapú asztali édesítőszer tabletta 500 db 42,5 g;9,6;0;79;358;1503
Üzletben kapható termékek;Canderel Cankao instant kakaó alapú italpor édesítőszerrel 250 g;12;7,9;40;235;984
Üzletben kapható termékek;Canderel citrom ízű krémmel töltött ostya édesítőszerrel 40 g;4,7;37;34;478;2000
Üzletben kapható termékek;Canderel Crispy tejcsokoládé szelet ropogós gabonával és édesítőszerekkel 27 g;7,7;29;60;534;2211
Üzletben kapható termékek;Canderel Dark étcsokoládé szelet édesítőszerekkel 30 g;6,4;29;38;441;1846
Üzletben kapható termékek;Canderel édesítőszer 100 db 8,5 g;0;0;84;329;1378
Üzletben kapható termékek;Canderel földimogyorós krémmel töltött ostya édesítőszerrel 40 g;7,4;32;33;439;1839
Üzletben kapható termékek;Canderel Fruit  and  Nut tejcsokoládé szelet mazsolával, mandulával és édesítőszerekkel 27 g;7,9;21;42;472;1976
Üzletben kapható termékek;Canderel kakaós krémmel töltött ostya édesítőszerrel, hozzáadott cukor nélkül 40 g;7;30;36;408;1708
Üzletben kapható termékek;Canderel tejcsokoládé szelet édesítőszerekkel 30 g;7,4;33,4;38;489;2047
Üzletben kapható termékek;Canderel tejcsokoládé szelet mandulával, ropogós gabonával, édesítőszerekkel 27 g;9,5;30,6;57;541;2239
Üzletben kapható termékek;Candy Bon Fru gyümölcsízű puhakaramella eper-, citrom-, málna- és narancs ízekben 60 g;0,2;7,7;76;374;1580
Üzletben kapható termékek;Cantiña Mexicana taco kagylók 150 g;1,0;3;8,3;62;259
Üzletben kapható termékek;Casali Original habosított banánkrém csokoládéba mártva 150 g;1,8;11,8;67,5;387;1623
Üzletben kapható termékek;Casali Original habosított banánkrém csokoládéba mártva 300 g;1,8;11,8;67,5;387;1623
Üzletben kapható termékek;Casali Original rumos-kókuszos drazsé alkohollal töltve tej- és étcsokoládéval bevonva 100 g;4,9;23,2;60,1;490;2056
Üzletben kapható termékek;Cavalcad hagyományos ételízesítő 200 g;6,4;0,4;26;142;602
Üzletben kapható termékek;Celebrations Szív vegyes töltött, kekszes és ostyás tejcsokoládé 215 g;5,7;25;62;499;2087
Üzletben kapható termékek;Celebrations Tojás vegyes töltött, kekszes és ostyás tejcsokoládé 242 g;5,7;25;62;499;2087
Üzletben kapható termékek;Celebrations vegyes töltött és kekszes tejcsokoládé 650 g;5,4;24;63;493;2065
Üzletben kapható termékek;Celebrations vegyes töltött, kekszes és ostyás tejcsokoládé 186 g;5,7;25,1;61,6;499;2088
Üzletben kapható termékek;Cerbona áfonyás müzli 200 g;6,9;9,9;69,3;399;1678
Üzletben kapható termékek;Cerbona áfonyás müzliszelet joghurtos bevonó talppal 20 g;4,4;12,5;70,8;411;1727
Üzletben kapható termékek;Cerbona almás müzli 200 g;7,1;10,1;65,9;392;1647
Üzletben kapható termékek;Cerbona almás müzliszelet citrommal 20 g;6,0;10,3;66,7;387;1628
Üzletben kapható termékek;Cerbona almás zabszelet 50 g;6,9;11,4;65,8;399;1679
Üzletben kapható termékek;Cerbona banános müzliszelet kakaós tejbevonó talppal, cukorral és édesítőszerrel 20 g;4,0;15,5;70,4;396;1655
Üzletben kapható termékek;Cerbona csokoládés müzli 200 g;6,4;11,4;70,0;412;1736
Üzletben kapható termékek;Cerbona csokoládés müzliszelet 20 g;6,1;12,2;63,4;395;1658
Üzletben kapható termékek;Cerbona csokoládés zabszelet 50 g;7,0;14,5;62,1;413;1735
Üzletben kapható termékek;Cerbona Durillo fodros nagykocka durum száraztészta 500 g;13;2,1;74;375;1589
Üzletben kapható termékek;Cerbona Durillo masni durum száraztészta 500 g;13;2,1;74;375;1589
Üzletben kapható termékek;Cerbona Durillo orsó durum száraztészta 500 g;13;2,1;74;375;1589
Üzletben kapható termékek;Cerbona Durillo penne durum száraztészta 500 g;13;2,1;74;375;1589
Üzletben kapható termékek;Cerbona Durillo spagetti durum száraztészta 500 g;13;2,1;74;375;1589
Üzletben kapható termékek;Cerbona Durillo szarvacska durum száraztészta 500 g;13;2,1;74;375;1589
Üzletben kapható termékek;Cerbona epres müzli cukor hozzáadása nélkül, édesítőszerrel 200 g;7,4;9,0;69,2;375;1535
Üzletben kapható termékek;Cerbona epres-joghurtos müzliszelet epres bevonó talppal, cukorral és édesítőszerrel 20 g;5,4;13,3;71,2;387;1620
Üzletben kapható termékek;Cerbona erdei gyümölcsös zabszelet 50 g;7,1;13,0;62,3;401;1684
Üzletben kapható termékek;Cerbona étcsokoládés müzli 200 g;7,6;13,5;66,9;425;1788
Üzletben kapható termékek;Cerbona étcsokoládés-málnás müzliszelet kakaós bevonó talppal, cukorral és édesítőszerrel 20 g;5,4;13,7;68,3;385;1611
Üzletben kapható termékek;Cerbona finomra őrölt zabpehelyliszt 500 g;12,3;8,0;58,1;373;1569
Üzletben kapható termékek;Cerbona finomszemű zabpehely 500 g;13,0;7,0;59,1;372;1566
Üzletben kapható termékek;Cerbona Fitt müzliszelet kalciummal 20 g;6,2;13,3;65,1;405;1700
Üzletben kapható termékek;Cerbona Fitt natúr puffasztott búzaszelet 90 g;12,9;2,2;67,0;363;1535
Üzletben kapható termékek;Cerbona Fitt natúr puffasztott rizsszelet 90 g;8,2;2,1;82,4;385;1633
Üzletben kapható termékek;Cerbona Fitt puffasztott búzaszelet tengeri sóval 90 g;12,8;2,1;66,5;361;1527
Üzletben kapható termékek;Cerbona Fitt puffasztott rizsszelet tengeri sóval 90 g;8,1;2,1;81,0;379;1607
Üzletben kapható termékek;Cerbona kakaós-mogyorós müzliszelet cukor hozzáadása nélkül, édesítőszerrel 20 g;7,0;13,8;65,9;373;1557
Üzletben kapható termékek;Cerbona kávés müzliszelet fehér bevonó talppal 20 g;4,0;16,4;63,5;422;1767
Üzletben kapható termékek;Cerbona kókuszos müzli 200 g;5,6;15,1;65,7;426;1789
Üzletben kapható termékek;Cerbona kókuszos müzliszelet kakaós tejbevonó talppal, cukorral és édesítőszerrel 20 g;4,3;18,1;67,1;404;1684
Üzletben kapható termékek;Cerbona meggyes müzli 200 g;6,7;10,0;69,3;400;1686
Üzletben kapható termékek;Cerbona meggyes müzliszelet 20 g;5,2;10,9;66,4;389;1633
Üzletben kapható termékek;Cerbona mézes müzli 200 g;6,2;10,2;70,5;403;1696
Üzletben kapható termékek;Cerbona piros gyümölcsös müzliszelet cukor hozzáadása nélkül, édesítőszerrel 20 g;4,5;6,5;75,4;332;1394
Üzletben kapható termékek;Charlotte alkoholos meggyel töltött étcsokoládé desszert 232 g;4,3;21,9;58,7;459;1919
Üzletben kapható termékek;Charlotte Chocolate Mix töltött csokoládédesszert válogatás 400 g;4,8;30,5;47,2;509;2119
Üzletben kapható termékek;Charlotte egész mogyorós étcsokoládé bonbon 225 g;5,5;40,6;46,1;582;2419
Üzletben kapható termékek;Charlotte étcsokoládéval bevont desszert földimogyorós-marcipános töltelékkel 228 g;6,2;38,0;50,1;572;2384
Üzletben kapható termékek;Charlotte mogyorókrémes fehér-, tej-, étcsokoládé pralinék 250 g;4,6;34;54;544;2269
Üzletben kapható termékek;Charlotte vegyes praliné 400 g;3,5;20,8;67,2;474;1989
Üzletben kapható termékek;Cheetos Crunchos édes csili ízesítésű kukoricasnack 95 g;6,3;24;63;496;2077
Üzletben kapható termékek;Cheetos Crunchos sajtos ízesítésű kukoricasnack 95 g;6,1;24;62;494;2068
Üzletben kapható termékek;Cheetos Földimogyoró ízű kukoricasnack 43 g;11,0;27;53;508;2123
Üzletben kapható termékek;Cheetos ketchup ízesítésű kukoricasnack 43 g;6,2;24;63;493;2064
Üzletben kapható termékek;Cheetos Mix-Ups pizzás, hot dog, hamburger ízesítésű kukoricasnack mix 70 g;6,4;24;61;493;2065
Üzletben kapható termékek;Cheetos Mix-Ups sajtos-ketchupos, újhagymás, paprikás ízesítésű kukoricasnack mix 70 g;6,3;26;61;501;2098
Üzletben kapható termékek;Cheetos Pizzerini pizzás ízésítésű kukoricasnack 43 g;6,5;23;63;489;2048
Üzletben kapható termékek;Cheetos sajtos ízű kukoricasnack 43 g;5,6;23;62;480;2011
